set,label,activity,mobility,complexity,delta_power,theta_power,alpha_power,beta_power,gamma_power,spectral_entropy,line_length,condition,target,cluster,pc1,pc2
N,2,2815.528060913086,0.37956865493744896,2.2662804374164907,1025.255574191861,438.35495572543573,610.259567477553,506.3415425720951,39.79369072861942,4.732786799743038,65699.0,non-seizure,0,0,-43539.45299638695,-7140.908502893766
N,2,1707.932794034481,0.23791135152318618,3.05424038722117,1018.9262727680682,419.6385196968959,153.67219053655458,78.53401340976464,5.807368891508186,4.124983235652935,31121.0,non-seizure,0,0,-74736.67994956233,5810.070753041369
N,2,9238.807773053646,0.27684358156641625,4.372960286557397,5930.637030077427,893.0258049128656,782.002620582635,575.3423367885175,90.39766945852924,3.903665433575206,87150.0,non-seizure,0,0,-21441.270788754075,-9807.334600688548
N,2,5211.862038552761,0.18903730624577436,3.9607946246684413,3447.361790900532,801.5998038347026,253.79663321636937,153.68935451941957,10.756444326312547,3.867308277177526,40078.0,non-seizure,0,0,-65109.09629769901,5440.351580049501
N,2,4642.655829370022,0.35861048412127844,2.8301853697996093,2332.135472882425,656.0246693612041,748.1236820404889,624.8070821893085,69.22834395391794,4.558440532150869,79922.0,non-seizure,0,0,-30030.0018618732,-11097.024182386413
N,2,3302.533046722412,0.17891745807810203,4.12568104386328,2105.8272431577157,562.7363963381449,127.43252630929133,71.47543873271674,6.597977059386602,3.832626526613911,31857.0,non-seizure,0,0,-73331.94239756346,6942.791873308543
N,2,3951.9759788513184,0.1655063804940729,5.612771354498201,2605.915095988934,502.6498544489021,147.06605113452443,70.47685664636003,8.56671599895391,3.58870146600328,32144.0,non-seizure,0,0,-72781.09459578,7364.528242577937
N,2,1469.6925008296967,0.20055722084033437,3.667672902027202,832.2365245486606,411.38043538040966,83.73412011855501,28.91480188944027,3.213083247851913,3.9252460918077827,24931.0,non-seizure,0,0,-80347.66506263414,8047.635657212561
N,2,4941.443625867367,0.28420455240171844,3.6107735852180927,2724.520733186535,737.3241346755526,540.1358246176887,362.23096247673357,46.48970937608556,4.210707674992732,65004.0,non-seizure,0,0,-43138.65134075345,-4824.07519222498
N,2,363.6727635860443,0.23112293249621682,4.687455023622187,234.11429729890472,94.44426110117024,15.223071710059402,10.662981462020324,2.275520640908862,3.9705900537217116,14322.0,non-seizure,0,0,-90302.27796215909,11174.926670038474
N,2,2807.5904702544212,0.16925165436492318,4.689233763282224,2006.6214225384174,458.01490773051694,110.33744021955731,55.17042463992407,4.504459007439395,3.7101836361153455,26547.0,non-seizure,0,0,-78268.24720402194,8629.444006531798
N,2,346.2699584364891,0.23826931755829447,4.787555641921647,182.02640290180756,75.5900576379339,19.576780468723246,11.515539402631541,2.6945189648318015,3.9199458977708894,14396.0,non-seizure,0,0,-90249.74018212059,11111.211025973287
N,2,4751.7830266952515,0.2065529462461467,3.543778588902408,3053.7950561333732,761.179516345519,282.58302153854123,198.53674334889845,11.326166681472813,3.947564990519999,39839.0,non-seizure,0,0,-65536.89163621291,5097.448336863228
N,2,971.0882089138031,0.22904161144258367,3.7886833491331977,488.4176414022873,226.21390432063444,66.64993353361149,49.76415368606887,3.8835531631459275,4.1239664711994495,23182.0,non-seizure,0,0,-82152.63069043634,8213.104122201374
N,2,1061.2054132819176,0.2350886899684576,4.005726401699397,716.7761483063329,143.19232657652836,82.68856734142273,52.30291147847889,5.416034610137904,3.9974515949890512,24624.0,non-seizure,0,0,-80831.03379144848,7719.454261128723
N,2,1056.51124471426,0.23566531227850537,3.198840248757183,399.09773361498765,386.88104484796054,84.8132955849812,40.609838065325576,3.5075608795273525,4.235438691051158,24395.0,non-seizure,0,0,-81025.92070104522,7856.266050266102
N,2,2392.7419068813324,0.1746500320268202,3.6082652320526827,1467.0053413369708,565.6168284128795,93.12424802086359,44.22090280506364,2.3135626989736604,3.8812221539979146,27006.0,non-seizure,0,0,-78058.38321640086,8088.675528052423
N,2,1879.7232513427734,0.1968310688984346,4.304331785165986,1246.8950618888914,354.37819820834716,106.96060572716334,55.47059454254179,5.190138500130418,3.8542510208439427,25553.0,non-seizure,0,0,-79600.7373885251,8150.116128260608
N,2,5660.601077973843,0.11733041518536498,4.4889039896029885,4627.558023724005,619.194237889853,96.74588397441572,25.541249248448437,1.710388835052527,3.4171976154618733,28360.0,non-seizure,0,0,-75280.16359710893,10588.139305232227
N,2,804.2019824385643,0.21077936722418383,4.86621272718546,588.1968886663658,102.461766203047,32.78930223755709,27.341343342153234,4.439701087319573,3.76275544553693,19631.0,non-seizure,0,0,-85384.64659529504,9465.874034750092
N,2,5837.912318646908,0.2708012516988709,4.1112013980549005,3753.6977616360896,978.7778942417393,487.7046596832152,341.1432048039343,59.74522449024455,4.057648972993272,67289.0,non-seizure,0,0,-40642.98618167565,-4737.40395937577
N,2,1824.6980523467064,0.20142486855076117,3.22065784369812,1054.8770096005076,512.995273113179,122.00770570037425,51.592351862541186,2.716166775593635,4.053733661039983,27626.0,non-seizure,0,0,-77776.76549372834,7330.2824827804725
N,2,2267.095472097397,0.2260697735074094,2.8118142360367044,992.704793505467,648.7133952322447,208.45270246005907,97.41110483979261,4.546696344680277,4.2640739773325125,33574.0,non-seizure,0,0,-72295.21957731721,5332.090957159928
N,2,6762.152813851833,0.19986533710645285,5.290946991756852,4492.256106354839,690.3669470680383,381.8508574877558,175.63118726491695,23.20149201927979,3.6569479972204855,52439.0,non-seizure,0,0,-53440.97337982994,1815.012874680675
N,2,2176.0725059509277,0.17853860764776192,3.554335187939584,1326.0853595536255,535.5907637661477,109.30019806506172,37.783047163842184,2.301749855982763,3.9314401149218083,26612.0,non-seizure,0,0,-78510.86161462686,8049.918671497824
N,2,1630.1631841659546,0.20371915627262976,3.8516420787147183,988.7284853309922,263.66130457452374,128.62679695404432,49.70273667767648,4.608502475415953,3.9124905797586624,26882.0,non-seizure,0,0,-78555.59045451424,7347.435299308603
N,2,438.08206981420517,0.21885529070719817,5.121548604453627,267.6542778814258,73.22986031145578,20.869299035533402,13.772208300465868,2.4864472717712944,3.867246038726807,14886.0,non-seizure,0,0,-89771.36915484717,10999.54941223812
N,2,2175.332946717739,0.21091683031216207,4.492273150052405,1309.6276170921349,383.3760548304161,131.82486318124165,58.23077853188829,10.347299967472182,3.9896618290266335,31494.0,non-seizure,0,0,-74201.49951840728,6034.542046628318
N,2,2094.597891807556,0.18845205953611974,4.6885722378235295,1320.490666032995,302.8557192042171,111.31726510691445,54.84554369840218,6.6518986456805695,3.7617292126028268,28083.0,non-seizure,0,0,-77270.8983500847,7287.529005586512
N,2,4182.221902787685,0.3378924641663751,3.0097558228850056,2223.516805561122,613.7371285013201,568.1065158475081,500.9130560070415,55.60164962300516,4.458227993971138,71735.0,non-seizure,0,0,-37519.00117656843,-8213.396002675458
N,2,5058.541717469692,0.22772738416051805,4.694814236335644,3501.635275465897,537.8660699536086,330.214690010226,202.93249187043548,24.25809163978429,3.7593579700301247,51778.0,non-seizure,0,0,-54821.81801787911,586.6622588467399
N,2,5382.61532497406,0.21809102096908403,3.8853295822686142,3052.917482998143,1137.4952383678094,426.66538539929815,181.94976027795852,15.314012953978501,4.031551758292874,52119.0,non-seizure,0,0,-54330.06775497465,883.655427262267
N,2,5220.39977735281,0.3039774826787807,3.3678014974730592,3212.3473563670873,682.5230170636497,463.64947902990326,521.9221804291063,65.97690362682711,4.220455310625208,71312.0,non-seizure,0,0,-37390.81821595509,-7075.060648826344
N,2,867.9512701034546,0.19633021047812005,5.13850850956161,631.1218194842212,105.24461401865533,31.139506279252167,24.922552741050826,3.883414815807296,3.6825869191647,18815.0,non-seizure,0,0,-86078.69103031675,9843.979676394101
N,2,1789.4259011745453,0.21577713449700228,4.189969337463973,1238.5114628380584,382.09961960853764,82.19388518513121,63.6500152482199,9.131911805938651,3.8821579406639555,29628.0,non-seizure,0,0,-76023.09749661239,6487.024372613032
N,2,383.20599883794785,0.22915997357484091,4.7690530717641675,206.77461626422027,82.91134625712584,24.025817383680312,12.181933213953682,2.3934022307816605,3.942437332984492,14581.0,non-seizure,0,0,-90067.33273190222,11073.380207923135
N,2,1635.5029134750366,0.21912428328773054,3.2613741585012415,681.333548296517,487.69794167557296,107.54685577286666,57.43277670198675,4.2388387743124465,4.174700833035069,28128.0,non-seizure,0,0,-77440.06325221459,6894.13614607682
N,2,3243.9518236517906,0.3305728690161392,2.700635151367445,1558.6069196513731,523.9022840038219,500.3009836264379,366.2076846660748,44.011814794069714,4.510650418870819,61227.0,non-seizure,0,0,-47302.05488415918,-4886.880742744841
N,2,1104.7368383407593,0.24544802147658254,3.316389251139343,507.5972743991037,374.7122590005463,98.20240111317368,46.02380007241865,4.7486653142101485,4.220427687010302,26091.0,non-seizure,0,0,-79494.94659761692,7239.793893666487
N,2,957.1074852347374,0.18012802374050615,4.036424857715644,608.484565972268,210.25629546199406,50.546320118217736,21.514836188818723,1.4815180100846523,3.828704042076092,18146.0,non-seizure,0,0,-86621.0350143483,10220.143295039967
N,2,1084.2835864424706,0.2202219276331175,3.4119873504314833,580.4157079871052,348.1214112320298,89.36145521789796,37.81752248648799,2.8616530593028955,4.117455070989603,23449.0,non-seizure,0,0,-81845.65264337594,8275.448079084916
N,2,4337.516140401363,0.11220160639781313,5.547744723429795,3800.041272137249,342.69161571218444,69.66693344522595,23.36932985530672,1.9727043120198695,3.2978139087587777,24001.0,non-seizure,0,0,-79789.57956872946,11062.970336533643
N,2,965.0615501403809,0.20651279032928135,4.652041412823282,647.2624307597426,150.09497652645217,46.66829621320992,32.11436287123799,4.636313794061797,3.867978136944973,20774.0,non-seizure,0,0,-84292.64553154517,9162.793968365066
N,2,8864.890952825546,0.3100119010992035,2.846731923025835,4410.106745834447,1548.3163764298133,1239.0893085114465,986.8895616867081,72.07999558539566,4.376599164796742,93929.0,non-seizure,0,0,-15520.951429394147,-12822.061934091565
N,2,5559.604488313198,0.2820497426614667,3.9627529169557043,3269.9749473480897,725.9064296001753,544.1031427253204,372.20559430616953,56.04564957291207,4.094981977639828,68729.0,non-seizure,0,0,-39542.80534799757,-5749.107239826437
N,2,701.1545066833496,0.18690116739965357,5.794074492981658,464.68212264697024,114.40219798657596,20.05173987148531,11.85311661125473,3.066481727620854,3.763801913815687,16064.0,non-seizure,0,0,-88599.13486113495,10783.010934101778
N,2,5971.949056386948,0.20797925308046109,4.011166889476818,3363.303367629425,1359.45471476197,469.0506820323066,149.79111302342582,14.780653059093382,4.008187056999711,52050.0,non-seizure,0,0,-54096.10803451649,1513.4089846230127
N,2,4914.90105342865,0.1436947336622825,5.337560769949357,3714.6560662169886,510.13836061602535,92.00332978148188,70.85318773418408,8.2700345048334,3.514694259647859,32710.0,non-seizure,0,0,-71806.2755211091,8068.778004302678
N,2,4994.2333335876465,0.3166350959265028,3.0794024339476835,2613.660353782089,829.1687446629737,498.22524306491493,580.8748696477218,63.48432967192479,4.347051161971189,72718.0,non-seizure,0,0,-36250.23089366355,-7866.896236572629
N,2,383.63360065221786,0.2223678179917013,4.756842242071866,245.739718323025,94.45627121895924,16.013824245694586,10.854556431188653,1.982759804745816,3.9395336671375967,14209.0,non-seizure,0,0,-90393.30814393089,11236.026886929574
N,2,3618.1363332271576,0.24458412964797155,4.107160994648279,2193.2679657492495,642.7817537962627,215.19981563302005,188.44375026341515,23.810378819026816,4.082374327431934,47652.0,non-seizure,0,0,-59161.9660723559,961.6646618326486
N,2,4499.771431386471,0.12148316085891482,5.14034877672691,4014.732568534336,332.71150081801443,95.97847520226725,33.301135256031024,2.6245795660233613,3.314354949851299,26377.0,non-seizure,0,0,-77599.45129071284,10282.969438864555
N,2,2604.7303599715233,0.1657016853391281,5.085745688985494,1865.861694160375,242.73481044559986,111.72920968541644,52.829193461811535,6.26129620257554,3.5446266680854235,27304.0,non-seizure,0,0,-77720.86715444495,8046.310297624646
F,3,819.4810883998871,0.21685912570448257,4.756998557094756,555.637501744525,109.91307157313875,39.768623531764696,30.900251419305384,4.211033891445871,3.805963629367416,20249.0,non-seizure,0,0,-84830.83281532454,9227.562040038472
F,3,17820.092347860336,0.1434645164895679,3.557254171977542,13798.535216382224,2174.3208880555685,715.1021099602259,361.8332617112397,6.394723746053159,3.38352957101433,36894.0,non-seizure,0,0,-61746.970424172796,18534.315516246796
F,3,5176.539455413818,0.20830487886201535,2.87927375197763,3377.235602724257,680.4972174886384,659.2875276143166,205.82882923664977,6.802133282645013,3.5899121465113235,43939.0,non-seizure,0,0,-61687.69583666923,3838.7020977155153
F,3,1429.1868323683739,0.19899238953003623,4.18134708912387,826.9217764861429,328.2006944269615,73.62587632484008,34.167016821309645,3.9769286756527333,3.9614475968596143,23888.0,non-seizure,0,0,-81300.97402312151,8385.694436068454
F,3,7105.675231933594,0.27014757598171074,2.77271817795738,3700.9266750478023,1526.1676922883385,810.650749719708,579.8152412098435,28.353501893919535,4.3398249756684395,62528.0,non-seizure,0,0,-44216.49864541039,-1746.921123669832
F,3,523.0368309020996,0.23803793039622245,4.056098180942695,202.49204701375942,236.93828729609868,38.18510928676557,15.207463298089577,2.8258792353105058,3.8855760304598,17657.0,non-seizure,0,0,-87260.3619890831,10032.087233262942
F,3,1499.3262090682983,0.2944164010559857,3.345595696649978,813.7990921054745,346.85575268252654,184.59402952250753,126.0239495953043,14.935018607861391,4.365515945034958,37137.0,non-seizure,0,0,-69506.34382855133,3195.2728697927796
F,3,10758.705523431301,0.14853134457618247,3.3269751736172983,6838.124855805177,1362.2775783794264,525.7529630497831,161.93720357933051,3.8156150065477314,3.672766344195529,31940.0,non-seizure,0,0,-69695.69446256857,13571.318384025491
F,3,193647.66768431664,0.14611179016933987,3.252864686183662,143512.23930243627,31346.31437692103,10039.830130207509,2059.7556892735824,140.36544480317684,3.5749517749355193,97029.0,non-seizure,0,0,78226.13428587255,161890.61971037448
F,3,19293.017072439194,0.145025591077493,3.6856751574673017,12889.585518585958,2031.5794128973569,483.6711694047811,452.9921948308695,8.872691872103092,3.5532051908837774,39641.0,non-seizure,0,0,-58792.9452314631,18096.706382820998
F,3,3231.341170310974,0.17134117150364805,3.811849513803198,2201.5828324232507,717.9948074296369,139.83104009082282,51.0189792572553,3.8152419997023785,3.226558188071727,29665.0,non-seizure,0,0,-75277.85005428936,7871.616615715195
F,3,1740.617262840271,0.21064410705988845,3.3158218549923526,802.7103953153115,610.7334716446449,109.75786008794732,53.11502114437207,3.6332489360533886,4.000213580812595,27739.0,non-seizure,0,0,-77716.26156508035,7214.669860778675
F,3,599.6302099227905,0.24277919106312604,3.510699963875056,288.7885847311851,185.38015235852887,45.01576414387902,24.81209523525689,2.61057107803102,4.203547928030319,19059.0,non-seizure,0,0,-85985.2871649254,9523.282905368977
F,3,858.370591878891,0.22132900470652783,3.608617505077187,413.223498040306,320.517860322349,45.12265036874698,22.59656442151223,2.6385981102787515,4.053541151251137,21135.0,non-seizure,0,0,-84010.85957101171,8979.757211556698
F,3,872.0363382697105,0.20688513228786387,3.6688743521606257,378.5774613144152,359.46132882959984,65.35213659162127,19.23818812342381,2.02349624840867,3.760417921948699,19598.0,non-seizure,0,0,-85363.77557707117,9610.607364038398
F,3,2752.8839558959007,0.2638476508553049,3.3909392224989356,1547.3843503509897,608.5820166857907,274.78361418426016,178.40164443718672,19.27360928272131,4.220016547956941,45119.0,non-seizure,0,0,-61812.05120582192,1206.0428958923458
F,3,1391.5194982886314,0.21654087873937516,2.609414261839124,572.6505176039961,681.2025498260368,60.555553836370336,19.405715729605962,1.5519256639178125,3.8987990663533343,26610.0,non-seizure,0,0,-78875.28124640985,7406.230112766687
F,3,4054.837648332119,0.2809928412869637,2.834222758510141,1408.5549110034733,1369.4431786035952,887.0354574622546,178.97219743880237,17.136724867131015,4.203282143447659,57720.0,non-seizure,0,0,-49964.83553148746,-2474.0005615214286
F,3,1030.0113286972046,0.2470825863315423,3.18376446862984,376.71628083666485,488.72090668273506,106.79147099510269,45.67807949594132,3.8952400099880147,4.077721634302393,22846.0,non-seizure,0,0,-82395.34526124017,8499.052286903348
F,3,1475.0945400595665,0.17850749015499207,4.234757346402259,861.1550674649872,172.10240911797894,83.48773231494344,36.932396251994064,2.9168240898657603,3.8148700378959,20943.0,non-seizure,0,0,-83910.89636299889,9508.135972455486
F,3,20491.169121682644,0.2620028314138626,3.111588906707158,9389.170111386378,2721.902924033504,1784.0799381336078,1619.361706316068,122.7394318047171,4.282620771655006,81497.0,non-seizure,0,0,-21112.308291172187,1723.2608170112144
F,3,4871.486264169216,0.18420007507449754,3.336720749519817,3514.5390376193805,527.0866983891008,408.9880274688336,161.5159135976395,6.294125472827803,3.3411850441093676,38530.0,non-seizure,0,0,-66643.27681640361,5709.924362182284
F,3,4249.410270631313,0.27630890271221586,2.623074990525905,1196.1990011282805,1573.002363985235,1025.032667189876,146.08095231462602,13.586345747051734,4.061876459760726,58839.0,non-seizure,0,0,-48873.50794570057,-2712.062372986311
F,3,5941.767785012722,0.2554224136540529,3.7128864617669857,3182.642461301426,1388.4878503799187,661.7008993510882,270.7835733982198,32.469943671731286,4.203925100407787,62490.0,non-seizure,0,0,-44834.138057563396,-2669.631615037353
F,3,8312.875645577908,0.19705416340860668,3.8596607641769514,5023.496621945957,1695.5644764058375,526.5832656050163,205.0075904863463,20.0809211584351,3.9661070255778847,57792.0,non-seizure,0,0,-47864.80790266596,1411.8129479773452
F,3,427.57017493247986,0.2545636875588624,4.165540925725588,267.2028541114621,76.97325094162464,29.709559035939577,20.10617834169281,3.258828028224162,4.062564798988762,16709.0,non-seizure,0,0,-88157.76549352321,10273.417913993173
F,3,3918.012687623501,0.18111924483862046,5.4432717771356405,3049.3432194274615,450.1093731354361,87.91639479369393,84.50649679453704,19.948461076427574,3.557111821741284,36819.0,non-seizure,0,0,-68629.23342610057,5569.946048131513
F,3,1561.664452970028,0.21612580780891816,3.432320008783179,763.3303541383782,586.7294210844586,93.76417319553794,53.012357452824375,5.248052950104687,3.927616980646018,26712.0,non-seizure,0,0,-78707.82370289875,7475.800918881474
F,3,10791.12684226036,0.13899416003092127,3.9094002108026924,8233.798576660703,1001.7552537681565,514.3968045723401,197.5214327207193,4.505860839886261,3.307346673325253,29339.0,non-seizure,0,0,-71935.97824189554,14776.947651221173
F,3,20725.363712072372,0.16155598751680922,3.5655542681878893,15637.515090453971,2787.8873060148185,1043.2499410542364,552.9878341564574,14.933417054934809,3.4785420583266227,44320.0,non-seizure,0,0,-53703.23848800693,18335.743652335845
F,3,7945.521684408188,0.31118299727387033,2.7158354944237777,3908.5184697959694,1687.455107894018,956.574248961804,938.3205360019078,73.01177566208072,4.490867638969567,73838.0,non-seizure,0,0,-33753.00308291282,-5574.256340962689
F,3,6750.536684453487,0.23513881105005185,3.2243199436952046,2688.984356804224,810.3428081746479,506.8187992947423,432.79351063478225,20.31762256772988,4.061793579712119,51369.0,non-seizure,0,0,-54465.239440148354,1795.742130738232
F,3,1737.0491489768028,0.2178239783992769,3.107676835607181,747.8285033061493,712.0273725480874,167.04791226132863,47.1078328062909,3.5954938084704287,4.056039470009405,28242.0,non-seizure,0,0,-77258.34515922982,7059.296642528265
F,3,594.6718671321869,0.2345196605528738,3.7616218409467983,284.41386608407737,203.5663295158758,37.45979543505334,18.803924234271335,2.806885434335651,4.142743399414294,18472.0,non-seizure,0,0,-86506.75097721418,9760.801185543329
F,3,1734.3233251571655,0.21939023224251408,2.477391529698371,670.7405689087914,889.6577239317467,76.09883352787487,21.055041652916007,1.8711950221874656,3.853942258481331,30209.0,non-seizure,0,0,-75506.16943049972,6349.817808378923
F,3,1395.5489339828491,0.18650672196442483,3.362328660668228,768.5156252644965,421.0109791288436,72.52261564077578,20.56334553562035,1.629167280124752,3.806616813690882,22291.0,non-seizure,0,0,-82723.57624514365,9030.487142632104
F,3,2277.9548887610435,0.32613915331343246,3.2462055450357887,698.0112126287867,434.5282500740213,622.144514617378,140.0768606018932,22.030933889464983,4.21636038352953,49189.0,non-seizure,0,0,-58464.22243900582,-985.8853497171658
F,3,2981.886679112911,0.1960103042233104,3.7964373662131528,1712.3166528755637,571.8564743819752,240.9867021364545,89.49611106165207,6.018915152466144,4.027589336591888,33209.0,non-seizure,0,0,-72282.12235779353,6104.961416204771
F,3,3814.591090142727,0.13855951936219754,4.71654730547044,3176.3910600925683,507.4247934205088,81.02926483777492,39.445034432705526,3.4672234681787746,3.549852677290474,27515.0,non-seizure,0,0,-76908.8608295934,9247.714501082819
F,3,924.0691442489624,0.23164166495157068,3.6531367873128344,576.1228080978439,134.7042019593277,69.8034350252548,55.06529570921434,3.1602640944423253,4.023175087483102,22903.0,non-seizure,0,0,-82424.99648657338,8265.287406007656
F,3,5601.996566772461,0.13778934992278316,4.293949594538139,3925.1848859697147,718.6000017157644,151.22769976739886,49.26291637602786,2.982653323552783,3.5990226740934657,23490.0,non-seizure,0,0,-79650.66963504707,12347.992475486062
F,3,679.4945619106293,0.23084592162364023,3.8264266184749394,417.98735383065565,118.04833696482208,50.81467030246221,35.16386338990346,2.7099756240285817,4.074014680253135,19529.0,non-seizure,0,0,-85534.20697161346,9387.345353129556
F,3,4162.192525804043,0.27980097366759643,2.5272886018771006,978.7183791307277,1642.7351342145332,1049.5722325545914,118.90705832264281,12.755317152589871,3.9644306894049244,59263.0,non-seizure,0,0,-48540.879961583,-2948.924809174201
F,3,2684.6760976314545,0.2137106125114935,3.3836670014365624,1101.5393244057925,1018.6677171655618,160.77033603940666,79.60014457522412,5.908289949616879,4.015368657759015,33867.0,non-seizure,0,0,-71809.65521061423,5717.364620243141
F,3,2047.4973172545433,0.27359715368742293,3.487701708239954,1195.9994497848195,319.23004285128474,294.87953305108965,134.0640838370333,13.89719901017222,4.176871194258234,40245.0,non-seizure,0,0,-66492.85688248796,2428.0401316612024
F,3,2164.577956199646,0.29002606018218746,2.99944396681295,1045.379175175587,227.81611217313502,607.2364095134534,159.710036011727,14.155833542163302,4.1583838205555255,43755.0,non-seizure,0,0,-63331.02747716815,1059.4649825686483
F,3,3253.1476018428802,0.26061546306786665,3.377194002645471,1818.6880503879545,694.0878755307527,313.2228599933397,197.516653505515,21.83308392995809,4.199786848460414,48244.0,non-seizure,0,0,-58799.18751400032,421.3864248079699
F,3,3991.713504552841,0.24509046624662686,3.611468548386432,2456.6430471293147,931.0179797504619,318.0093528960706,202.51016201729442,22.321486621246734,4.124574704904041,50170.0,non-seizure,0,0,-56708.056540334444,442.4738794661025
F,3,1626.0252670645714,0.19536597476702036,3.858482991208226,951.1643325903132,217.80743181057676,126.23853934154775,55.745539093238925,3.6493885410466578,3.828049928538459,22588.0,non-seizure,0,0,-82372.32653229802,9006.673096375765
F,3,4407.334899902344,0.1256119972097362,4.687187944470143,3945.2150908354506,394.20612223170076,81.79297519554419,44.92757487800009,2.18489406540526,3.370707435426239,26895.0,non-seizure,0,0,-77174.4186754658,10026.596755512031
F,3,5361.212622582912,0.21950671604511832,2.621220876246584,3351.572582633136,661.3980589312123,790.013269134493,258.5423808087414,6.240016552389609,3.6762548224752334,45902.0,non-seizure,0,0,-59860.12634787011,3172.875365462558
F,3,1474.322460114956,0.18211712153481122,4.000414645932604,984.5107341599503,375.54748437138494,61.709896204954916,29.73907850574418,2.7891052311281825,3.920017809843175,21647.0,non-seizure,0,0,-83252.65437465497,9365.975436167817
F,3,2164.808376312256,0.1528494383900374,5.929967139989323,1780.2322619962138,241.5786753225572,58.287831028077804,32.68927580121178,4.582476821240478,3.5083962096343373,22708.0,non-seizure,0,0,-81989.2346813378,9542.57362702572
F,3,4369.9268607497215,0.27519171475227844,2.7207954115900805,1391.9607755881848,1538.9754511382114,1021.6556518058347,160.38142403548335,14.8956833286786,4.130572442008761,59236.0,non-seizure,0,0,-48461.216796446264,-2759.2909458488684
F,3,3525.4206451773643,0.20239144458543687,3.395168562724653,2460.1285280187612,685.6646032416738,225.84997741565655,153.07560522150945,6.477415442078724,3.980117777175367,34950.0,non-seizure,0,0,-70439.18307774836,6016.951185690617
F,3,1522.5869233608246,0.24613136132495134,3.3689944805852003,1084.8354597179712,191.26173726972385,121.20862804741579,88.46275104169223,5.478234027004721,3.8896449294732123,28676.0,non-seizure,0,0,-77008.75325089187,6543.603063957735
F,3,2422.7118634581566,0.13769155289540252,5.007092637983643,2044.6764157313278,296.3373713496171,54.18558975098317,26.533235483856263,2.4254359965383827,3.512698365480638,21680.0,non-seizure,0,0,-82768.83519453512,10218.996832108944
F,3,1114.2023229599,0.22892563211329592,3.504982054995628,480.474697640929,494.93208104948843,52.39635127799095,22.321562162768156,3.3945647206848735,3.977978720273801,25191.0,non-seizure,0,0,-80280.24182298846,7658.1392449079485
F,3,1949.2412633895874,0.17485740348155296,4.0138004704812,1223.250676824478,411.87512226868915,81.17569811036977,36.73011381668566,2.6124538107348414,3.8463626014176824,24683.0,non-seizure,0,0,-80341.06919285827,8566.224491403322
F,3,99247.03540033102,0.18910995160864522,4.07235686962178,65613.17776020299,10911.82502270319,4538.383592843347,3604.1261077633994,204.21777088455076,3.814210298458625,143427.0,non-seizure,0,0,71844.87666122401,48694.281265626865
F,3,10733.893901586533,0.1865526235765933,4.094297945794008,7407.239591981228,1254.0803178892118,515.9610935160249,402.92890624655365,25.370310428463952,3.7024791639869497,50045.0,non-seizure,0,0,-53602.53970989986,6435.675884292659
F,3,3639.8850216269493,0.13931046756898044,4.476920798307059,3064.1068777810997,446.6125789251448,89.6131641008954,43.54234018593867,2.4632310572029734,3.5125172694599605,27192.0,non-seizure,0,0,-77282.58526070078,9197.445998798179
F,3,1991.9122381210327,0.19529950952265562,3.578872056601375,1242.12173882558,278.53483142728675,129.2411139248454,101.93838806803035,2.9419728831796137,3.9303006585336306,23421.0,non-seizure,0,0,-81448.08433424516,9020.053802423039
F,3,4567.350820481777,0.19358232420092975,3.326725935102592,3369.7788602331534,504.5189217210251,251.71978511872618,252.48765610677665,5.294761056643026,3.7917121761224433,32433.0,non-seizure,0,0,-72187.32342327759,7831.4597694522945
F,3,2752.412225484848,0.3298669585989488,3.1258002368686415,932.1290430666874,659.7751629540371,612.5798129844036,221.51623156208416,27.19198757956571,4.474811068754751,54772.0,non-seizure,0,0,-53262.200099277085,-2713.593004332026
F,3,2962.5949768424034,0.1665525855384092,3.7037907830747168,1933.8825811673796,756.2772969334434,108.1420353655283,42.96495240231677,2.881234488026264,3.2041778306878603,27710.0,non-seizure,0,0,-77138.71743832692,8413.862916081354
F,3,2365.7362966537476,0.16901824378816172,4.02372352703266,1526.4134339218806,455.0762594613054,91.16211040604472,47.21865024190238,2.7137429387611274,3.782074020805037,26058.0,non-seizure,0,0,-78920.81580850136,8401.64759541768
F,3,1170.6377325057983,0.2162269384800434,3.281575624690619,559.5498990725218,456.5500168326003,58.130585097867844,28.163157996492508,2.9420175015074364,4.007298769263215,24258.0,non-seizure,0,0,-81082.65714307725,8064.211554304664
F,3,686.5125426650047,0.2153528383373092,4.108302869384183,440.92118533335645,178.9080161433916,38.15523565843028,20.912798433467067,2.3183622938677266,3.9529419940033086,18250.0,non-seizure,0,0,-86657.69232350963,9936.77372658367
F,3,12694.171042382717,0.2307714054666415,2.7885810280813135,7814.658094875028,1591.7982381611912,780.0544846166779,952.2954748289766,10.913537834618458,3.854249036378983,57856.0,non-seizure,0,0,-45708.48425193732,4861.178123763135
F,3,627.4207181334496,0.2231943597822245,3.931914902644081,275.9742635049727,249.61530550464474,41.5238837837654,17.982908867208568,2.2852660835293235,3.8848268849817122,18095.0,non-seizure,0,0,-86821.46586364314,9954.320556722785
F,3,849.2287101149559,0.2547467644281126,3.437224956594984,480.5447693206425,145.70011119361791,102.0206638336891,56.0079373958251,5.367533329029747,4.19305703266375,22456.0,non-seizure,0,0,-82854.98572345555,8375.998004147019
